Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0114","Sorghum","2022","2022","ha","5700000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0114","Sorghum","2022","2022","kg/ha","1194.1","X","Value from external organization",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2022","2022","t","6806370","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0114","Sorghum","2023","2023","ha","5700000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0114","Sorghum","2023","2023","kg/ha","1123.2","X","Value from external organization",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2023","2023","t","6402000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0114","Sorghum","2024","2024","ha","6100000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0114","Sorghum","2024","2024","kg/ha","1065.6","X","Value from external organization",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2024","2024","t","6500000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2019","2019","t","124500","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2020","2020","t","113500","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2021","2021","t","132300","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2022","2022","t","133600","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2023","2023","t","140500","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0141","Soya beans","2019","2019","ha","1148050","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0141","Soya beans","2019","2019","kg/ha","913.3","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2019","2019","t","1048510","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0141","Soya beans","2020","2020","ha","1207740","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0141","Soya beans","2020","2020","kg/ha","1045.2","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2020","2020","t","1262280","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0141","Soya beans","2021","2021","ha","1105950","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0141","Soya beans","2021","2021","kg/ha","1054.3","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2021","2021","t","1166050","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0141","Soya beans","2022","2022","ha","1150000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0141","Soya beans","2022","2022","kg/ha","1147.8","X","Value from external organization",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2022","2022","t","1320000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0141","Soya beans","2023","2023","ha","1250000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0141","Soya beans","2023","2023","kg/ha","1200","X","Value from external organization",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2023","2023","t","1500000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0141","Soya beans","2024","2024","ha","1130000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0141","Soya beans","2024","2024","kg/ha","1017.7","X","Value from external organization",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2024","2024","t","1150000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01802","Sugar cane","2019","2019","ha","86403","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","17401.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2019","2019","t","1503575.52","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01802","Sugar cane","2020","2020","ha","90163","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","16831.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2020","2020","t","1517600.38","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01802","Sugar cane","2021","2021","ha","88327","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","17059.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2021","2021","t","1506817.17","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01802","Sugar cane","2022","2022","ha","88298","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","17093.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2022","2022","t","1509331.02","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01802","Sugar cane","2023","2023","ha","88929","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","16993.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2023","2023","t","1511249.52","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01802","Sugar cane","2024","2024","ha","88518","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","17048.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2024","2024","t","1509132.57","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01530","Sweet potatoes","2019","2019","ha","1503891","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01530","Sweet potatoes","2019","2019","kg/ha","2755","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2019","2019","t","4143207.09","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","1511243","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01530","Sweet potatoes","2020","2020","kg/ha","2689.4","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2020","2020","t","4064354.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01530","Sweet potatoes","2021","2021","ha","1510408","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01530","Sweet potatoes","2021","2021","kg/ha","2707.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2021","2021","t","4090009.19","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","1508514","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01530","Sweet potatoes","2022","2022","kg/ha","2717.4","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2022","2022","t","4099190.13","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01530","Sweet potatoes","2023","2023","ha","1510055","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01530","Sweet potatoes","2023","2023","kg/ha","2704.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2023","2023","t","4084517.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01530","Sweet potatoes","2024","2024","ha","1509659","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01530","Sweet potatoes","2024","2024","kg/ha","2710","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2024","2024","t","4091239.04","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02140","Swine / pigs","2019","2019","An","8562529","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02140","Swine / pigs","2020","2020","An","8941888","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02140","Swine / pigs","2021","2021","An","9299563","A","Official value",""
